ad_id,publisher_id,type,location,purpose,price,title,description
98,100321,prof,Πάτρα,rent,300,Κατάστημα 45 τ.μ.,ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 5331 | ΠΑΤΡΑ ΑΓΥΙΑ: ΕΝΟΙΚΙΑΖΕΤΑΙ ΚΑΤΑΣΤΗΜΑ 45Τ.Μ. ΠΡΟΣΟΨΕΩΣ ΣΕ ΗΜΙΩΡΟΦΟ 2 ΕΠΙΠΕΔΩΝ ΜΕ ΑΥΤΟΝΟΜΗ ΘΕΡΜΑΝΣΗ ΡΕΥΜΑΤΟΣ. ΑΠΟΤΕΛΕΙΤΑΙ ΑΠΟ 2 ΧΩΡΟΥΣ ΚΑΙ 2 WC. ΤΟ ΑΚΙΝΗΤΟ ΕΧΕΙ ΤΗΝ ΠΑΡΑΚΑΤΩ ΔΙΑΡΡΥΘΜΙΣΗ ΧΩΡΩΝ: ΙΣΟΓΕΙΟ: 20 Τ.Μ. ΚΑΤΑΣΤΗΜΑ 1ΟΣ ΟΡΟΦΟΣ: 25 Τ.Μ. ΣΤΟΥΝΤΙΟ ΠΛΗΡΩΣ ΕΠΙΠΛΩΜΕΝΟ ΚΑΙ ΕΞΟΠΛΙΣΜΕΝΟ ΜΕ ΗΛΕΚΤΡΙΚΕΣ ΣΥΣΚΕΥΕΣ ΧΩΡΙΣ ΜΗΝΙΑΙΑ ΚΟΙΝΟΧΡΗΣΤΑ. ΤΙΜΗ 300€   | ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 5331 ΟΛΑ ΤΑ ΑΚΙΝΗΤΑ ΠΟΥ ΕΧΕΙ ΑΝΑΛΑΒΕΙ ΤΟ ΓΡΑΦΕΙΟ ΜΑΣ ΜΠΟΡΕΙΤΕ ΝΑ ΤΑ ΒΡΕΙΤΕ ΣΥΓΚΕΝΤΡΩΜΕΝΑ ΣΤΟ SITE ΜΑΣ: WWW.NUEVACASA.ESTATE Η ΚΟΥΚΚΙΔΑ ΣΤΟΥΣ ΧΑΡΤΕΣ ΤΟΠΟΘΕΤΕΙΤΑΙ ΚΑΤΑ ΠΡΟΣΕΓΓΙΣΗ Η ΑΚΡΙΒΗΣ ΔΙΕΥΘΥΝΣΗ ΤΟΥ ΑΚΙΝΗΤΟΥ ΔΙΝΕΤΑΙ ΚΑΤΟΠΙΝ ΥΠΟΓΡΑΦΗΣ ΤΗΣ ΕΝΤΟΛΗΣ ΥΠΟΔΕΙΞΕΩΣ ΑΥΤΟΥ ΜΕΣΙΤΙΚΟ ΓΡΑΦΕΙΟ «NUEVA CASA» ΔΙΕΥΘΥΝΣΗ: ΠΑΝΤΑΝΑΣΣΗΣ 53 ΠΑΤΡΑ WEBSITE: WWW.NUEVACASA.ESTATE E-MAIL: NUEVA_CASA@OUTLOOK.COM ΤΗΛ. ΕΠΙΚΟΙΝΩΝΙΑΣ: 2614 010 635 ΚΙΝΗΤΟ: 6909 569 549
99,100099,prof,Πάτρα,rent,200,Κατάστημα 20 τ.μ.,ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 5330 | ΠΑΤΡΑ ΑΓΥΙΑ: ΕΝΟΙΚΙΑΖΕΤΑΙ ΚΑΤΑΣΤΗΜΑ 20Τ.Μ. ΠΡΟΣΟΨΕΩΣ ΣΕ ΗΜΙΩΡΟΦΟ ΜΕ ΑΥΤΟΝΟΜΗ ΘΕΡΜΑΝΣΗ ΡΕΥΜΑΤΟΣ. ΑΠΟΤΕΛΕΙΤΑΙ ΑΠΟ 1 ΧΩΡΟ ΚΑΙ 1 WC. ΕΙΝΑΙ ΚΑΤΑΣΚΕΥΑΣΜΕΝΟ ΤΟ 1992 ΒΑΜΜΕΝΟ ΚΑΙ ΔΙΑΘΕΤΕΙ ΚΟΥΦΩΜΑΤΑ ΑΛΟΥΜΙΝΙΟΥ ΜΕ ΔΙΠΛΑ ΤΖΑΜΙΑ ΚΛΙΜΑΤΙΣΜΟ ΕΝΕΡΓΕΙΑΚΗ ΚΛΑΣΗ Γ ΔΑΠΕΔΑ ΑΠΟ ΠΛΑΚΑΚΙ ΣΙΤΕΣ. ΧΩΡΙΣ ΜΗΝΙΑΙΑ ΚΟΙΝΟΧΡΗΣΤΑ. ΤΙΜΗ 200€   | ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 5330 ΟΛΑ ΤΑ ΑΚΙΝΗΤΑ ΠΟΥ ΕΧΕΙ ΑΝΑΛΑΒΕΙ ΤΟ ΓΡΑΦΕΙΟ ΜΑΣ ΜΠΟΡΕΙΤΕ ΝΑ ΤΑ ΒΡΕΙΤΕ ΣΥΓΚΕΝΤΡΩΜΕΝΑ ΣΤΟ SITE ΜΑΣ: WWW.NUEVACASA.ESTATE Η ΚΟΥΚΚΙΔΑ ΣΤΟΥΣ ΧΑΡΤΕΣ ΤΟΠΟΘΕΤΕΙΤΑΙ ΚΑΤΑ ΠΡΟΣΕΓΓΙΣΗ Η ΑΚΡΙΒΗΣ ΔΙΕΥΘΥΝΣΗ ΤΟΥ ΑΚΙΝΗΤΟΥ ΔΙΝΕΤΑΙ ΚΑΤΟΠΙΝ ΥΠΟΓΡΑΦΗΣ ΤΗΣ ΕΝΤΟΛΗΣ ΥΠΟΔΕΙΞΕΩΣ ΑΥΤΟΥ ΜΕΣΙΤΙΚΟ ΓΡΑΦΕΙΟ «NUEVA CASA» ΔΙΕΥΘΥΝΣΗ: ΠΑΝΤΑΝΑΣΣΗΣ 53 ΠΑΤΡΑ WEBSITE: WWW.NUEVACASA.ESTATE E-MAIL: NUEVA_CASA@OUTLOOK.COM ΤΗΛ. ΕΠΙΚΟΙΝΩΝΙΑΣ: 2614 010 635 ΚΙΝΗΤΟ: 6909 569 549
100,100301,prof,Πάτρα,rent,200,Κατάστημα 45 τ.μ.,ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 20102 | ΠΑΤΡΑ ΠΑΤΡΑ - ΚΕΝΤΡΟ: ΕΝΟΙΚΙΑΖΕΤΑΙ ΔΙΑΜΠΕΡΕΣ ΚΑΤΑΣΤΗΜΑ 45Τ.Μ. ΠΡΟΣΟΨΕΩΣ ΣΕ ΙΣΟΓΕΙΟ ΜΕ 45Τ.Μ. ΥΠΟΓΕΙΟ  15Τ.Μ. ΠΑΤΑΡΙ ΚΑΙ  ΑΥΤΟΝΟΜΗ ΘΕΡΜΑΝΣΗ ΡΕΥΜΑΤΟΣ. ΑΠΟΤΕΛΕΙΤΑΙ ΑΠΟ 1 ΧΩΡΟ ΚΑΙ 1 WC. ΕΙΝΑΙ ΚΑΤΑΣΚΕΥΑΣΜΕΝΟ ΤΟ 1980 ΚΑΙ ΔΙΑΘΕΤΕΙ ΚΟΥΦΩΜΑΤΑ ΑΛΟΥΜΙΝΙΟΥ ΚΛΙΜΑΤΙΣΜΟ ΔΑΠΕΔΑ ΑΠΟ ΜΑΡΜΑΡΟ ΚΑΛΩΔΙΑΚΗ ΤΗΛΕΟΡΑΣΗ.     ΤΙΜΗ 200€ | ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 20102 ΑΚΙΝΗΤΑ ΑΠΟΚΛΕΙΣΤΙΚΗΣ ΔΙΑΘΕΣΗΣ ΜΕ ΦΩΤΟΓΡΑΦΙΕΣ ΠΟΥ ΔΙΑΧΕΙΡΙΖΕΤΑΙ Η ΕΤΑΙΡΙΑ ΜΑΣ ΘΑ ΒΡΕΙΤΕ ΣΤΗΝ ΙΣΤΟΣΕΛΙΔΑ ΜΑΣ. WEBSITE: www.tzelirealestate.gr ΓΙΑ ΤΗΝ ΚΑΛΥΤΕΡΗ ΕΞΥΠΗΡΕΤΗΣΗ ΣΑΣ ΧΡΗΣΙΜΟΠΟΙΕΙΣΤΕ ΤΟΝ ΚΩΔΙΚΟ ΑΚΙΝΗΤΟΥ ΠΟΥ ΑΝΑΓΡΑΦΕΤΑΙ ΣΤΗΝ ΠΕΡΙΓΡΑΦΗ. Η ΔΙΕΥΘΥΝΣΗ ΣΤΟΝ ΧΑΡΤΗ ΕΧΕΙ ΤΟΠΟΘΕΤΗΘΕΙ ΚΑΤΑ ΠΡΟΣΕΓΓΙΣΗ. ΟΙ ΑΚΡΙΒΕΙΣ ΠΛΗΡΟΦΟΡΙΕΣ ΤΗΣ ΔΙΕΥΘΥΝΣΗΣ ΠΑΡΕΧΟΝΤΑΙ ΣΤΗΝ ΥΠΟΔΕΙΞΗ ΤΟΥ ΑΚΙΝΗΤΟΥ.
101,100222,prof,Πάτρα,rent,850,Αίθουσα 317 τ.μ.,Εθνική Οδό Πατρών-Αθηνών. ενοικιάζεται επαγγελματικός ενιαίος χώρος όλος ο όροφος) 317τ.μ. 1ου ορόφου σε τριώροφη οικοδομή ηλιόλουστο πολυτελούς ιδιαίτερης αρχιτεκτονικής αντισεισμικής κατασκευής το 1996 με ποιοτική μόνωση σε αρίστη κατάσταση εξοπλισμένο (κλιματισμός (επαγγελματική εγκατάσταση 3 μονάδες) ψευδοροφή συναγερμό πόρτα ασφαλείας τριφασικό ρεύμα με διαμόρφωση σε γραφεία) Διαθέτει αυτόνομη θέρμανση ανά όροφο μεγάλο ασανσέρ 8 ατόμων ιδανικό για πολλές επαγγελματικές χρήσεις (γραφεία ιατρικό κέντρο φροντιστήριο σχολή χορού κ.λ.π.). Είναι σε σημείο με μέγιστη εμπορική προβολή στη περιοχή κατάλληλο για οποιαδήποτε επαγγελματική χρήση. τιμή ενοικίου 850€. Αχαϊκό σπίτι Μεσιτικό γραφείο Πάτρα οδός Αμερικής 68 Τ.Κ. 26442 Τηλ. 2610336023 www.axaikospiti.gr email axaikospiti@outlook.com.gr
102,100315,prof,Πάτρα,rent,400,Κατάστημα 65 τ.μ.,Κωδ.: 85-2845 - ΥΨΗΛΑ ΑΛΩΝΙΑ ΠΑΤΡΑΣ (Αχαΐα) - Ενοικίαση - Κατάστημα (Επαγγελματικοί Χώροι) 6500 m² Όροφος: Ισόγειο Έτος Κατασκευής: 1998 Ανακαινισμένο σε Άριστη Κατάσταση. Διαμπερές Προσόψεως Πολύ Φωτεινό Βιτρίνα 4 μέτρα Γυάλινη Πόρτα με Κλειδαριά Ασφαλείας Ρολά Ασφαλείας Δάπεδο Laminate -Πλακάκι Δομημένη Καλωδίωση Τριφασικό Ρεύμα Επιπλέον 4500m² ΕΞΩΤΕΡΙΚΗ ΑΥΛΗ στο πίσω τμήμα του Καταστήματος- Περιφραγμένη και Αυτόνομη Μηδενικά Κοινόχρηστα - ΔΙΠΛΑ ΑΠΟ ΤΗΝ ΠΛΑΤΕΙΑ ΥΨΗΛΩΝ ΑΛΩΝΙΩΝ. ΙΔΑΝΙΚΟ για Κατάστημα Λιανικής Πώλησης Γραφείο Γυμναστήριο Κομμωτήριο ΠΡΑΤΗΡΙΟ ΟΠΑΠ Φαρμακείο και άλλα Παρόμοια. Κοντά σε Στάση Λεωφορείου Σχολεία Καταστήματα Super Market Φαρμακεία Λοιπή Αγορά. Αποστάσεις: 1100μ από Πλατεία Γεωργίου (κέντρο Πάτρας) 500μ από Υψηλά Αλώνια 180μ από Πλατεία Τριών Ναυάρχων. Η πινέζα στον χάρτη έχει τοποθετηθεί κατά προσέγγιση για ευνόητους λόγους. Οι ακριβείς πληροφορίες της τοποθεσίας παρέχονται μετά την επιβεβαίωση της συνάντησης. Γι αυτή την αγγελία επικοινωνήστε στο τηλέφωνο: 2613014674. Τιμή: 40000€. Κωδικός: 85-2845 . ΔΕΙΤΕ ΤΟ ΒΙΝΤΕΟ.
103,100047,prof,Πάτρα,buy,85000,Κατάστημα 112 τ.μ.,Το ακίνητο βρίσκεται σε εμπορική ζώνη και διαθέτει θέα βουνό ανοικτό Parking κουφώματα αλουμινίου πρόσβαση ΑΜΕΑ εσωτερική σκάλα ενεργ. κλ. Β δάπεδο από πλακάκι 1 w/c. Είναι κατάλληλο για επένδυση ή/και επαγγελματική χρήση. μεσίτες δεκτοί.
104,100253,prof,Πάτρα,buy,20000,Αποθήκη 120 τ.μ.,Πώληση Λοιπές Κατηγορίες Επαγγ. Στέγης WC: 1 Εμβαδόν: 120 τ.μ. Δωμάτια: 2 Έτος κατασκευής: 1983 Τιμή: 20000 Όροφος: Υπόγειο Χρήζει ανακαίνισης Διαμπερές Τύπος δαπέδων: Βιομηχανικό δάπεδο Eπίπεδα: 1 Θέρμανση: Χωρίς θέρμανση Πρόσβαση από: Άσφαλτο Ζώνη: Οικιστική ζώνη Ενεργειακή κλάση: Δ Ρεύμα: Μονοφασικό Μήκος Βιτρίνας: 5 For Sale other commercial Half Bathrooms: 1 Living Area: 120 Sqm Rooms: 2 Year Built: 1983 Price: 20000 Floor Number: Basement Requires Renovation Airy Floor Type: Industrial Levels: 1 Heating Controller: None Road Type: Asphalt Zoning: Residential Energy Class: D Current: Single Phase Shop Window Length: 5
105,100258,prof,Πάτρα,buy,108000,Κατάστημα 80 τ.μ.,ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 19697 | ΠΑΤΡΑ ΠΛΑΤΕΙΑ ΠΑΠΑΝΔΡΕΟΥ: ΠΩΛΕΙΤΑΙ ΔΙΑΜΠΕΡΕΣ ΚΑΤΑΣΤΗΜΑ 80Τ.Μ. ΠΡΟΣΟΨΕΩΣ ΣΕ ΙΣΟΓΕΙΟ ΜΕ ΑΥΤΟΝΟΜΗ ΘΕΡΜΑΝΣΗ ΡΕΥΜΑΤΟΣ. ΑΠΟΤΕΛΕΙΤΑΙ ΑΠΟ 1 ΧΩΡΟ ΑΠΟΘΗΚΗ ΠΑΤΑΡΙ 40Τ.Μ. ΚΑΙ 1 WC. ΕΙΝΑΙ ΚΑΤΑΣΚΕΥΑΣΜΕΝΟ ΤΟ 1980 ΒΑΜΜΕΝΟ ΚΑΙ ΔΙΑΘΕΤΕΙ ΚΟΥΦΩΜΑΤΑ ΑΛΟΥΜΙΝΙΟΥ ΔΑΠΕΔΑ ΑΠΟ ΞΥΛΟ ΣΥΝΑΓΕΡΜΟ ΚΑΛΩΔΙΑΚΗ ΤΗΛΕΟΡΑΣΗ.      ΤΙΜΗ 108.000€ | ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 19697 ΑΚΙΝΗΤΑ ΑΠΟΚΛΕΙΣΤΙΚΗΣ ΔΙΑΘΕΣΗΣ ΜΕ ΦΩΤΟΓΡΑΦΙΕΣ ΠΟΥ ΔΙΑΧΕΙΡΙΖΕΤΑΙ Η ΕΤΑΙΡΙΑ ΜΑΣ ΘΑ ΒΡΕΙΤΕ ΣΤΗΝ ΙΣΤΟΣΕΛΙΔΑ ΜΑΣ. WEBSITE: www.tzelirealestate.gr ΓΙΑ ΤΗΝ ΚΑΛΥΤΕΡΗ ΕΞΥΠΗΡΕΤΗΣΗ ΣΑΣ ΧΡΗΣΙΜΟΠΟΙΕΙΣΤΕ ΤΟΝ ΚΩΔΙΚΟ ΑΚΙΝΗΤΟΥ ΠΟΥ ΑΝΑΓΡΑΦΕΤΑΙ ΣΤΗΝ ΠΕΡΙΓΡΑΦΗ. Η ΔΙΕΥΘΥΝΣΗ ΣΤΟΝ ΧΑΡΤΗ ΕΧΕΙ ΤΟΠΟΘΕΤΗΘΕΙ ΚΑΤΑ ΠΡΟΣΕΓΓΙΣΗ. ΟΙ ΑΚΡΙΒΕΙΣ ΠΛΗΡΟΦΟΡΙΕΣ ΤΗΣ ΔΙΕΥΘΥΝΣΗΣ ΠΑΡΕΧΟΝΤΑΙ ΣΤΗΝ ΥΠΟΔΕΙΞΗ ΤΟΥ ΑΚΙΝΗΤΟΥ.
106,100479,prof,Πάτρα,buy,150000,Κατάστημα 200 τ.μ.,ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 22733 | ΠΑΤΡΑ ΠΕΛΕΚΑΝΟΣ: ΠΩΛΕΙΤΑΙ ΔΙΑΜΠΕΡΕΣ ΓΩΝΙΑΚΟ ΚΑΤΑΣΤΗΜΑ 200Τ.Μ. ΠΡΟΣΟΨΕΩΣ ΣΕ ΙΣΟΓΕΙΟ 2 ΕΠΙΠΕΔΩΝ. ΑΠΟΤΕΛΕΙΤΑΙ ΑΠΟ 2 ΧΩΡΟΥΣ ΑΠΟΘΗΚΗ ΚΑΙ 1 WC. ΕΙΝΑΙ ΚΑΤΑΣΚΕΥΑΣΜΕΝΟ ΤΟ 1978 ΚΑΙ ΔΙΑΘΕΤΕΙ ΚΟΥΦΩΜΑΤΑ ΑΛΟΥΜΙΝΙΟΥ ΜΕ ΔΙΠΛΑ ΤΖΑΜΙΑ ΔΑΠΕΔΑ ΑΠΟ ΜΑΡΜΑΡΟ. ΤΟ ΑΚΙΝΗΤΟ ΕΧΕΙ ΤΗΝ ΠΑΡΑΚΑΤΩ ΔΙΑΡΡΥΘΜΙΣΗ ΧΩΡΩΝ: ΙΣΟΓΕΙΟ 135ΤΜ. ΠΑΤΑΡΙ 65ΤΜ.      ΤΙΜΗ 150.000€ | ΚΩΔΙΚΟΣ ΑΚΙΝΗΤΟΥ: 22733 ΑΚΙΝΗΤΑ ΑΠΟΚΛΕΙΣΤΙΚΗΣ ΔΙΑΘΕΣΗΣ ΜΕ ΦΩΤΟΓΡΑΦΙΕΣ ΠΟΥ ΔΙΑΧΕΙΡΙΖΕΤΑΙ Η ΕΤΑΙΡΙΑ ΜΑΣ ΘΑ ΒΡΕΙΤΕ ΣΤΗΝ ΙΣΤΟΣΕΛΙΔΑ ΜΑΣ. WEBSITE: www.tzelirealestate.gr ΓΙΑ ΤΗΝ ΚΑΛΥΤΕΡΗ ΕΞΥΠΗΡΕΤΗΣΗ ΣΑΣ ΧΡΗΣΙΜΟΠΟΙΕΙΣΤΕ ΤΟΝ ΚΩΔΙΚΟ ΑΚΙΝΗΤΟΥ ΠΟΥ ΑΝΑΓΡΑΦΕΤΑΙ ΣΤΗΝ ΠΕΡΙΓΡΑΦΗ. Η ΔΙΕΥΘΥΝΣΗ ΣΤΟΝ ΧΑΡΤΗ ΕΧΕΙ ΤΟΠΟΘΕΤΗΘΕΙ ΚΑΤΑ ΠΡΟΣΕΓΓΙΣΗ. ΟΙ ΑΚΡΙΒΕΙΣ ΠΛΗΡΟΦΟΡΙΕΣ ΤΗΣ ΔΙΕΥΘΥΝΣΗΣ ΠΑΡΕΧΟΝΤΑΙ ΣΤΗΝ ΥΠΟΔΕΙΞΗ ΤΟΥ ΑΚΙΝΗΤΟΥ.
107,100443,prof,Πάτρα,buy,90000,Γραφείο 51 τ.μ.,Ακρωτηρίου πλησίον Λαχαναγοράς . νεόδμητα γραφεία 51τ.μ. 63τ.μ. πολυτελούς κατασκευής 2019 με μεγάλα παράθυρα ασανσέρ και για ΑΜΕΑ αναμονές για διαφημιστικές ταμπέλες . βρίσκονται σε εμπορικό σημείο της περιοχής κατάλληλα για πολλές χρήσεις και επένδυση μπορεί να νοικιαστεί τα 51τ.μ.500€ και τα 63τ.μ. 600€με. τιμή πώλησης 51τ.μ 90.000€ 63τ.μ. 100.000€ Αχαϊκό σπίτι Real Estate Πάτρα Αμερικής 68 τηλ.2610336023 email axaikospiti@hotmail.com www.axaikospiti.gr
108,100210,prof,Πάτρα,buy,350000,Αίθουσα 200 τ.μ.,Κωδικός ακινήτου: 2-5316 - Πάτρα Αγία Σοφία ΠΩΛΕΙΤΑΙ αίθουσα στον 1 ο όροφο συνολικής επιφάνειας 200 τ.μ. . Αποτελείται από 3 χώρους και 2 WC. Είναι κατασκευασμένος το 2008 με ενεργειακή κλάση Α+ και διαθέτει θέρμανση αυτόνομη - πετρελαίου απεριόριστη θέα κουφώματα αλουμινίου πατώματα από πλακάκι πόρτα ασφαλείας με τρίαινα ανελκυστήρα πάρκινγκ διπλά τζάμια σκαλιά εισόδου προαύλιο ανοιχτωσιά ψευδοροφή δομημένη καλωδίωση πρόσοψη 25 μέτρα μπαλκόνια 20 τ.μ. - Τιμή: 350.000 €
109,100221,prof,Πάτρα,buy,450000,Κτίριο 240 τ.μ.,Κωδικός ακινήτου: 2-5842 - Πάτρα Νοσοκομείο ΠΩΛΕΙΤΑΙ κτίριο επαγγελματικό ισόγειο συνολικής επιφάνειας 240 τ.μ. σε οικόπεδο 600 τ.μ. . Αποτελείται από 5 χώρους κουζίνα μπάνιο και WC. Είναι κατασκευασμένο το 1926 με ενεργειακή κλάση Ζ και ανακαινίστηκε το 2020. Διαθέτει θέρμανση αυτόνομη - πετρελαίου απεριόριστη θέα πατώματα από πλακάκι πάρκινγκ κήπο προαύλιο ανοιχτωσιά πρόσοψη 20 μέτρα - Τιμή: 450.000 €
110,100350,prof,Πάτρα,buy,27000,Κατάστημα 45 τ.μ.,Προς Πώληση Κατάστημα Πάτρα Σύνορα 45 τ.μ. Ισόγειο Όροφος 1 WC ενιαίος Δάπεδα: Πλακάκια Έτος κατασκευής: 1992 Κατάσταση: Πολύ καλή Ενεργειακό Πιστοποιητικό: Δ Χαρακτηριστικά: Αποθήκη Χωρίς Κοινόχρηστα Επενδυτικό Προσόψεως Φωτεινό Κοντά σε: στάση λεωφορείουαγοράστρατόπεδο Τιμή: 27.000€ ekatoikia Real Estate 2610622682  www.ekatoikia.gr
111,100183,prof,Πάτρα,buy,95000,Κατάστημα 85 τ.μ.,Κωδικός ακινήτου: 78-4097 - Πάτρα Υψηλά Αλώνια ΠΩΛΕΙΤΑΙ κατάστημα ισόγειο συνολικής επιφάνειας 85 τ.μ. . Αποτελείται από 1 χώρο και WC. Είναι κατασκευασμένο το 1970 με ενεργειακή κλάση Γ και ανακαινίστηκε το 2020. Διαθέτει κουφώματα αλουμινίου πατώματα από πλακάκι δομημένη καλωδίωση - Τιμή: 95.000 € Επίσης είναι δίοπλα σε συγκοινωνίες αγορά . Αχαϊκό σπίτι Real Estate Πάτρα Αμερικής 68 τηλ.2610336023 email axaikospiti@outlook.com.gr www.axaikospiti.gr
112,100240,prof,Πάτρα,buy,125000,Κατάστημα 125 τ.μ.,Πάτρα Άγιος Ανδρέας: Πωλείται διαμπερές Κατάστημα 125τ.μ. προσόψεως σε ισόγειο 2 επιπέδων χωρίς θέρμανση. Αποτελείται από 1 χώρο και 1 WC. Είναι κατασκευασμένο το 1980 βαμμένο και διαθέτει ωραία θέα ενεργειακή κλάση Ε δάπεδα από πλακάκι & ξύλο. Το ακίνητο έχει την παρακάτω διαρρύθμιση χώρων: Ισόγειο 9990 τ.μ Πατάρι 2558 τ.μ Το ακίνητο προτείνεται ως επενδυτικό.. Τιμή 125.000€ | Κωδικός Ακινήτου: 14055 Το στίγμα στον χάρτη είναι ενδεικτικό και αποτυπώνει την ευρύτερη περιοχή. ATALLAS (GREEK COAST) REAL ESTATE Τηλέφωνο Επικοινωνίας: (+30) 2610222005 (+30) 2610424008 Διεύθυνση: Κορίνθου 162 Πάτρα 26223 Ιστοσελίδα: www.greekcoast.gr
113,100310,prof,Πάτρα,buy,2000000,Κτίριο 2.028 τ.μ.,Επί της .Ε.Ο. Πατρών-Αθηνών. επαγγελματικό κτίριο πολυτελούς κατασκευής σε οικόπεδο 1.318τ.μ.με πολύ μεγάλη πρόσοψη Αποτελείται από ισόγειο χώρο 579τ.μ. σύν πατάρι 255τ.μ.1ος 597τ.μ. και υπόγειο υψομετρικά είναι ισόγειο 597τ.μ.με μεγάλη ευκολία φορτοεκφόρτωσης. Διαθέτει μεγάλο προαύλιο χώρο για 50 περίπου θέσεις στάθμευσης. Είναι ιδανικό για πολλές επαγγελματικές χρήσεις εκμετάλλευση επένδυση με μέγιστη εμπορική προβολή. Διατίθεται και τμηματικά ο 1ος όροφος 597τ.μ. με ξεχωριστή είσοδο και υπόδομή για ασανσέρ τιμή πώλησης 750.000€ με 15 θέσεις στάθμευσης και το υπόλοιπο ισόγειο 579τ.μ. με πατάρι 255τ.μ. συν το υπόγειο 579τ.μ. με 40 περίπου θέσεις στάθμευσης τιμή πώλησης 1.250.000€ Αχαϊκό σπίτι Real Estate Πάτρα Αμερικής 68 τηλ.2610336023 email axaikospiti@hotmail.com www.axaikospiti.gr
114,100279,prof,Πάτρα,buy,450000,Αίθουσα 1.336 τ.μ.,Πάτρα Μπεγουλάκι - TEI Επαγγελματικός Χώρος Προς Πώληση 1.336 τ.μ. Ισόγειο: 396 τ.μ. Υπόγειο: 396 τ.μ. Σε οικόπεδο 800 τ.μ. Κατάσταση: υπό κατασκευή Όροφος: Ισόγειο 3 Επίπεδο/α 10 θέση/εις στάθμευσης Έτος κατασκευής: 2001 Ενεργειακό Πιστοποιητικό: Υπό έκδοση Ημιυπαίθριοι 152 τ.μ. Kουφώματα: Αλουμίνιο-Τζαμαρία Χαρακτηριστικά: Αποθήκη Εσωτερική Σκάλα Διαμπερές Προσόψεως Φωτεινό Γωνιακό τιμή ενοικίασης 500€ (η τιμή του μισθώματος είναι ενδεικτική) υπόγειο 396τμισόγειο 396τμ1ος όροφος 244τμ Η διεύθυνση της περιοχής που βρίσκεται το ακίνητο είναι ενδεικτική. (Κτηματομεσιτικές υπηρεσίες SMART DEAL . Διεύθυνση ΕΥΜΗΛΟΥ 14 (Όπισθεν εκκλησίας Αγ. Ανδρέα). Ισόγειο . Τηλέφωνα επικοινωνίας: Σταθερό :2610342300Κιν: 6932753431 Φαξ: 2610340630 E-mail: smartdealpatra@gmail.com. Για να μπορέσετε να βρείτε το ακίνητο που σας ταιριάζει  σε πάνω από 1500 ακίνητα που διαχειρίζεται η εταιρία μας επισκεφθείτε την σελίδα μας www.smartdealpatra.gr ΜΕ ΔΥΝΑΤΟΤΗΤΑ ΕΙΚΟΝΙΚΗΣ ΠΕΡΙΗΓΗΣΗΣ .) Κοντά σε: έξοδος περιμετρικήςΠλατείαμινι μαρκετποτάμι Τιμή: 450.000€. SmartDeal Τηλ. Επικοινωνίας: 2610342300 email: smartdealpatra@gmail.com
